ID,body_text,label,country1,lang,headline
FC163,false: photo shows a man wearing a “government issued saint laurent hazardous materials suit.”,False, United States,en,photo shows a man wearing a “government issued saint laurent hazardous materials suit.”
FC164,false: madagascar has overcome the new coronavirus.,FALSE, Madagascar,fr,madagascar has overcome the new coronavirus.
FC165,"false: ghana’s total confirmed cases of coronavirus is 1,064.",FALSE, Ghana,en,"ghana’s total confirmed cases of coronavirus is 1,064."
FC166,false: the novel coronavirus has been artificially created in a laboratory.,FALSE," Canada, United States",fr,the novel coronavirus has been artificially created in a laboratory.
FC167,false: covid-19 is transmitted by farting,FALSE, Turkey,tl,covid-19 is transmitted by farting
FC168,misleading: people can’t use the right of withdrawal at work because of the outbreak.,Misleading, France,fr,people can’t use the right of withdrawal at work because of the outbreak.
FC169,"false: consuming magnesium chloride, sodium bicarbonate, ginger and lemon juice prevents coronavirus infection.",False, Spain,es,"consuming magnesium chloride, sodium bicarbonate, ginger and lemon juice prevents coronavirus infection."
FC170,false: saddam hussein explaining what is coronavirus about.,FALSE, France,fr,saddam hussein explaining what is coronavirus about.
FC171,false: the dna of new coronavirus was manipulated in a lab.,FALSE, Turkey,tl,the dna of new coronavirus was manipulated in a lab.
FC172,"false: video of a burqa-clad muslim woman being denied a food kit distributed to help people during the current crisis in india due to covid-19, for being a muslim.",FALSE, India,te,"video of a burqa-clad muslim woman being denied a food kit distributed to help people during the current crisis in india due to covid-19, for being a muslim."
FC173,"false: sars-cov-2 is not a virus but a bacterium, and can be treated with apronax and aspirin.",FALSE, Peru,es,"sars-cov-2 is not a virus but a bacterium, and can be treated with apronax and aspirin."
FC174,"false: coronavirus test costs us$3,000 in the u.s.",False, Brazil,pt,"coronavirus test costs us$3,000 in the u.s."
FC175,false: trump campaign video suggesting trump’s travel restrictions on china saved 2 million lives.,FALSE, United States,en,trump campaign video suggesting trump’s travel restrictions on china saved 2 million lives.
FC176,false: ginger ale is an effective cure for the 2019 novel coronavirus.,False, Philippines,en,ginger ale is an effective cure for the 2019 novel coronavirus.
FC177,false: indian actor aamir khan gives rs. 15000 to poor people in 1kg wheat flour.,FALSE, India,ml,indian actor aamir khan gives rs. 15000 to poor people in 1kg wheat flour.
FC178,false: 27 patients with coronavirus are in a rome hospital.,False, Italy,it,27 patients with coronavirus are in a rome hospital.
FC179,false: the woman shown in this photo holding a baby is covid-19 positive.,FALSE, India,hi,the woman shown in this photo holding a baby is covid-19 positive.
FC180,false: a dog vaccine can be used against coronavirus in people.,False, United States,en,a dog vaccine can be used against coronavirus in people.
FC181,false: central park hospital tents housed thousands of abused children released from underground captivity.,FALSE, United States,en,central park hospital tents housed thousands of abused children released from underground captivity.
FC182,false: the outbreak in taiwan is out of control. president tsai ordered a corpse burned in front of the presidential office.,False, Taiwan,ko,the outbreak in taiwan is out of control. president tsai ordered a corpse burned in front of the presidential office.
FC183,false: covid-19 cases are “up only because of our big number testing” in the united states.,FALSE, India,en,covid-19 cases are “up only because of our big number testing” in the united states.
FC184,"false: facebook and instagram posts shared thousands of times claim that vaccines directly violate the nuremberg code, a set of research ethics principles for human experimentation established after world war ii.",FALSE, Canada,en,"facebook and instagram posts shared thousands of times claim that vaccines directly violate the nuremberg code, a set of research ethics principles for human experimentation established after world war ii."
FC185,"false: covid-19 is no worse than other outbreaks that have occurred in “every election year,” suggesting that the new coronavirus is being “hyped” to hurt president donald trump.",False, United States,en,"covid-19 is no worse than other outbreaks that have occurred in “every election year,” suggesting that the new coronavirus is being “hyped” to hurt president donald trump."
FC186,false: hot lemon juice prevents coronavirus.,False, Colombia,es,hot lemon juice prevents coronavirus.
FC187,false: multiple videos claim garlic and onions can prevent and cure infection from the novel coronavirus.,False, Nigeria,en,multiple videos claim garlic and onions can prevent and cure infection from the novel coronavirus.
FC188,"mostly false: “there was no effort” to get american experts into china after it announced the coronavirus, and “we had one person in-country (and president donald trump) pulled him out of the country.”",Mostly false, United States,en,"“there was no effort” to get american experts into china after it announced the coronavirus, and “we had one person in-country (and president donald trump) pulled him out of the country.”"
FC189,false: who warned that the second wave of the pandemic would be “catastrophic”.,FALSE, Portugal,tl,who warned that the second wave of the pandemic would be “catastrophic”.
FC190,false: satellite images showing high levels of sulphur dioxide above china are possible evidence of mass cremations of people who have died from coronavirus.,False, Poland,pl,satellite images showing high levels of sulphur dioxide above china are possible evidence of mass cremations of people who have died from coronavirus.
FC191,"false: video of a mob in marabá, brazil, shouting at a man driving a backhoe. on the caption, it is stated that this man was opening graves for empty coffins.",FALSE, Brazil,pt,"video of a mob in marabá, brazil, shouting at a man driving a backhoe. on the caption, it is stated that this man was opening graves for empty coffins."
FC192,false: a person fainted in cali’s bus terminal because of covid-19.,False, Colombia,es,a person fainted in cali’s bus terminal because of covid-19.
