dataset_name,source_id,headline,body_text,label,domain,license
FakeCovid-Kaggle,FC126,Holding your breath for 5 seconds can prevent COVID-19 infection.,အသက်ရှုလေ့ကျင်ခန်းက ကိုရိုနာဗိုင်းရပ်စ်ကို ကာကွယ်နိုင်တယ်ဆိုတဲ့ သတင်းမှား - Factcrescendo Myanmar,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC128,Cattle vaccine proofs that coronavirus has existed for years and that there already is a vaccine. Photo showing the cattle vaccine produced by the American medical company ScourGuard 4KC.,"Nej, coronamedicin til kvæg kan ikke helbrede mennesker - TjekDet - leveret af Mandag Morgen",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC129,A video of fire is shared with the claim that a fire erupted at Solapur Airport in Maharashtra state due to firecrackers on 4/5/20 at 9p.m.,FACT CHECK: सोलापूर विमानतळावरील आगीच्या व्हिडियोचे सत्य जाणून घ्या. | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC130,The new coronavirus can be cured by drinking one bowl of freshly boiled garlic water.,"Fake Coronavirus Cures, Part 2: Garlic Isn't a 'Cure' - FactCheck.org",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC131,This text message shows the government is monitoring people leaving the house during coronavirus lockdown.,,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC132,“Anybody that wants a test (for the coronavirus) can get a test.”,PolitiFact | Donald Trump’s wrong claim that ‘anybody’ can get tested for coronavirus,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC133,"The cure for coronavirus: ginger, lemon, onion and garlic.","Detector: No, jengibre, limón, cebolla y ajo juntos no curan el coronavirus | La Silla Vacía",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC134,"A claim has circulated on social media that a “new virus” named hantavirus has emerged in China in March 2020. The posts were viewed hundreds of thousands of times as the world battled the spread of the novel coronavirus, which causes the disease COVID-19.",Myth circulates online that 'new' hantavirus disease has emerged in China | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC135,Lion walking in a road and is going to Vaishno Devi shrine during lockdown.,Fact Check: ਇਹ ਵੀਡੀਓ ਵੈਸ਼ਨੋ ਦੇਵੀ ਦਾ ਨਹੀਂ ਉੱਤਰਾਖੰਡ ਦੇ ਮਸੂਰੀ ਦਾ ਹੈ - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC136,Burglars are disguised as health agents to invade and rob apartment buildings in Belo Horizonte and Goiânia.,#Verificamos: Textos que relatam assaltos de ‘agentes de saúde que combatem coronavírus’ em GO e MG são falsos | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC137,Bill Gates personally will profit from a COVID-19 vaccine and he owns a company that plans to implant microchips in everyone.,Fact Check: Bill Gates Will NOT Personally Profit From A COVID-19 Vaccine And He Does NOT Own A Company That Will Put A Tracking Microchip In You | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC138,The WHO is intentionally overestimating the number of deaths from coronavirus.,ФЕЙК: ВООЗ працює над завищенням кількості смертей від коронавірусу,real,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC139,Chlorine dioxide cures the coronavirus.,"El dióxido de cloro no cura el coronavirus; al contrario, es peligroso para la salud",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC140,A Facebook post suggests that a scientist in the United States has found a cure for coronavirus.,COVID-19 Still Without a Cure – Dubawa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC141,American CDC admitted that coronavirus originated in the U.S. Many COVID-19 patients were misdiagnosed as coronavirus.,【錯誤】網傳「美國CDC確認新冠病毒首例在美國！中國不再繼續背鍋...美國媒體ABC揭露：美國乙型流感極可能就是新型冠狀病毒，美國才是第一個爆發新冠疫情的國家」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC142,Image of Indian Muslims praying on rooftops despite complete lockdowns.,இஸ்லாமியர்கள் மாடியில் தொழுகை நடத்திய புகைப்படம் இந்தியாவில் எடுக்கப்பட்டதா? | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC143,"Indian Army has built a 1,000-bed quarantine facility for COVID-19.",Social Media Posts Claiming Army Built 1000-Bed Quarantine Facility Are False,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC144,There is a person with coronavirus in Galicia on 2/4/20.,"No hay un infectado del coronavirus en Noia, Galicia | Newtral",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC145,Film “Coronavirus” predicted the current pandemic,"No, la película 'Coronavirus' no predice el brote actual: su nombre en castellano es en realidad 'Virus' y la enfermedad de la que habla es causada por una cepa del virus de la gripe aviar - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC146,Prevotella bacteria is responsible for COVID-19.,Covid-19 : est-il vrai que la bactérie Prevotella joue un rôle dans l'infection ? - Libération,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC147,Sauna gives protection against COVID-19.,Factcheck: Beschermt een bezoek aan de sauna tegen covid-19?,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC148,"Augusto Heleno, Brazilian general, was cured from the COVID-19 infection using chloroquine.",#Verificamos: É falso que general Augusto Heleno curou-se da Covid-19 com cloroquina | Agência Lupa,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC149,"Cheb Khaled, the king of Algerian Rai, dies in a Paris hospital after he got infected with Covid-19.",Misbar - مسبار,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC151,"When you complete a registration for a 5,000 Baht support fund, it will show you a green sign, not a blue sign.","ชัวร์ก่อนแชร์ - มาตรการเยียวยา 5000 บาท 
กรอกเสร็จ... | Facebook",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC152,Shoes are an important vector for the transmission of coronavirus.,"Non, les chaussures ne facilitent pas la transmission du nouveau coronavirus | Coronavirus | Radio-Canada.ca",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC153,President Donald Trump got a Moroccan sheikh (Muslim priest) to put a spell on him that prevents COVID-19.,رقية ترامب من قبل شيخ مغربي للوقاية من فيروس كورونا...فيديو ساخر. - فتبينوا,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC154,Cristiano Ronaldo will convert his hotels into coronavirus hospitals.,Hoax report circulates that Cristiano Ronaldo will convert his hotels into coronavirus hospitals | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC155,Claim that Indian prime minister Modi said one crore (ten million) COVID-19 infected patients have been treated for free.,Fact Check: PM ਮੋਦੀ ਨੇ ਨਹੀਂ ਕੀਤਾ ਕੋਰੋਨਾ ਵਾਇਰਸ ਨਾਲ ਸੰਕ੍ਰਮਿਤ ਇੱਕ ਕਰੋੜ ਮਰੀਜ਼ਾਂ ਦਾ ਮੁਫ਼ਤ ਇਲਾਜ ਕਰਨ ਦਾ ਦਾਅਵਾ - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC156,Multiple posts shared with pictures of an aircraft delivering supplies claim to show the delivery of coronavirus vaccines from China to a Nigerian airport.,These images show delivery of Chinese medical supplies in Ghana | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC157,Multiple posts shared repeatedly on Facebook and Twitter claim COVID-19 means “see a sheep surrender” in Latin.,Hoax circulates about 'Latin translation' of COVID-19 | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC158,5G is being secretly installed in Croatia in the shadow of the coronavirus pandemic.,I ovom fotografijom se šire dezinformacije o tajnom postavljanju 5G repetitora - Faktograf.hr,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC159,A video of a group of men leaving a mosque has been viewed tens of thousands of times in multiple posts on Facebook and Twitter published in April 2020 alongside a claim it shows Muslims who gathered to pray in the Indian state of Gujarat in defiance of a nationwide COVID-19 lockdown.,This video shows a gathering at a mosque in Maharashtra before India announced a nationwide COVID-19 lockdown | AFP Fact Check,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC161,A man in Serbia broke the curfew by putting on a tree costume.,Sırbistan’da bir kişinin sokağa çıkma yasağını ağaç kılığında dışarı çıkarak deldiği iddiası - teyit.org,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC162,COVID-19 was stolen from Canada by Chinese spies and accidentally released in Wuhan.,Šnipų žaidimai: Uhano koronaviruso kilmės teorija pagal J.Blažytę | 15min.lt,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC163,Photo shows a man wearing a “government issued Saint Laurent hazardous materials suit.”,PolitiFact | Photo of a Florida ‘intern’ in hazmat suit due to coronavirus is from a parody Facebook account,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC164,Madagascar has overcome the new coronavirus.,FAUX: Andry Rajoelina n’a pas déclaré que Madagascar a vaincu le coronavirus,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC165,"Ghana’s total confirmed cases of coronavirus is 1,064.","FAKE: Ghana's total confirmed cases of coronavirus not 1,064 - Ghana Fact",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC166,The novel coronavirus has been artificially created in a laboratory.,Un virus créé par les humains? Faux | Agence Science-Presse,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC167,COVID-19 is transmitted by farting,Yeni koronavirüs gaz çıkarma yoluyla bulaşmıyor - teyit.org,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC168,People can’t use the right of withdrawal at work because of the outbreak.,Epidémie de coronavirus : le gouvernement a-t-il raison quand il dit que le droit de retrait ne s'applique pas ?,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC169,"Consuming magnesium chloride, sodium bicarbonate, ginger and lemon juice prevents coronavirus infection.","Ojo con el vídeo en el que se recomienda consumir productos como cloruro de magnesio, jengibre o zumo de limón para evitar el contagio de coronavirus: no hay pruebas de que ningún alimento prevenga la infección - Maldita.es",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC170,Saddam Hussein explaining what is coronavirus about.,"Photo de la Mecque, faux discours de Saddam Hussein : les intox du Monde Arabe sur le coronavirus",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC171,The DNA of new coronavirus was manipulated in a lab.,Yeni koronavirüsün DNA’sıyla oynandığı iddiası - teyit.org,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC172,"Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim.",ఈ వీడియోలో బురఖా ధరించిన ముస్లిం మహిళకి రేషన్ కిట్ నిరాకరించబడలేదు - FACTLY,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC173,"Sars-CoV-2 is not a virus but a bacterium, and can be treated with apronax and aspirin.",Es falso que el Covid-19 sea causado por una bacteria en vez de un virus y que pueda tratarse con Apronax y aspirinas | Ojo Público,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC174,"Coronavirus test costs US$3,000 in the U.S.",Boato falso diz que teste para coronavírus nos EUA custa mais de US$ 3 mil,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC175,Trump campaign video suggesting Trump’s travel restrictions on China saved 2 million lives.,- The Washington Post,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC176,Ginger ale is an effective cure for the 2019 novel coronavirus.,FALSE: Natural ginger ale a ‘cure for coronavirus’,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC177,Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.,ആമിർ ഖാൻ 15000 രൂപ ഒരു കിലോ ആട്ട മാവിൽ ഒളിപ്പിച്ചു വച്ച്‌ പാവങ്ങൾക്ക് വിതരണം ചെയ്യുന്നു എന്ന വാർത്ത വിശ്വാസ യോഗ്യമല്ല... | FactCrescendo | The leading fact-checking website in India,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC178,27 patients with coronavirus are in a Rome hospital.,Notizia falsa: i 27 casi di coronavirus all'Umberto I di Roma | Pagella Politica,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC179,The woman shown in this photo holding a baby is COVID-19 positive.,Quick Fact Check : 35 साल पुरानी तस्‍वीर को अब कोरोना से जोड़कर किया जा रहा है वायरल - Vishvas News,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC180,A dog vaccine can be used against coronavirus in people.,Fact Check: A Dog Vaccine Can NOT Be Used To Inoculate People Against Coronavirus | Lead Stories,fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC181,Central Park hospital tents housed thousands of abused children released from underground captivity.,"PolitiFact | Central Park field hospital treated coronavirus patients, not abused children",fake,Health,CC BY-SA 4.0
FakeCovid-Kaggle,FC182,The outbreak in Taiwan is out of control. President Tsai ordered a corpse burned in front of the presidential office.,【錯誤】網傳圖片搭配文字宣稱「台灣省疫情失控，台軍方接管台北，蔡當局當街燒死疫情患者」？ | 台灣事實查核中心,fake,Health,CC BY-SA 4.0
